# [b'Cross sections for NH2\rConverted from earlier Leiden database cross sections by Helgi Rafn Hr\xc3\xb3\xc3\xb0marsson 2022-11-24\rPhotodissociation source: NH2 Saxon+(1983),  Koch (1997)\rPhotoionization: Harper+(2021)\rwavelength: (nm)\rphotoabsorption:    cross section (cm2)\rphotodissociation:  cross section (cm2)']
# 
# wavelength   photoabsorption photodissociation   photoionisation
 129.8100000       2.63190e-19       2.63190e-19       0.00000e+00
 129.8200000       2.62996e-19       2.62996e-19       0.00000e+00
 129.8300000       2.62801e-19       2.62801e-19       0.00000e+00
 129.8400000       2.62607e-19       2.62607e-19       0.00000e+00
 129.8500000       2.62412e-19       2.62412e-19       0.00000e+00
 129.8600000       2.62218e-19       2.62218e-19       0.00000e+00
 129.8700000       2.62023e-19       2.62023e-19       0.00000e+00
 129.8800000       2.61828e-19       2.61828e-19       0.00000e+00
 129.8900000       2.61634e-19       2.61634e-19       0.00000e+00
 129.9000000       2.61439e-19       2.61439e-19       0.00000e+00
 129.9100000       2.61245e-19       2.61245e-19       0.00000e+00
 129.9200000       2.61116e-19       2.61116e-19       0.00000e+00
 129.9300000       2.61290e-19       2.61290e-19       0.00000e+00
 129.9400000       2.61464e-19       2.61464e-19       0.00000e+00
 129.9500000       2.61639e-19       2.61639e-19       0.00000e+00
 129.9600000       2.61813e-19       2.61813e-19       0.00000e+00
 129.9700000       2.61987e-19       2.61987e-19       0.00000e+00
 129.9800000       2.62161e-19       2.62161e-19       0.00000e+00
 129.9900000       2.62335e-19       2.62335e-19       0.00000e+00
 130.0000000       2.62509e-19       2.62509e-19       0.00000e+00
 130.0100000       2.62683e-19       2.62683e-19       0.00000e+00
 130.0200000       2.62857e-19       2.62857e-19       0.00000e+00
 130.0300000       2.63031e-19       2.63031e-19       0.00000e+00
 130.0400000       2.63206e-19       2.63206e-19       0.00000e+00
 130.0500000       2.63380e-19       2.63380e-19       0.00000e+00
 130.0600000       2.63554e-19       2.63554e-19       0.00000e+00
 130.0700000       2.63728e-19       2.63728e-19       0.00000e+00
 130.0800000       2.63902e-19       2.63902e-19       0.00000e+00
 130.0900000       2.64076e-19       2.64076e-19       0.00000e+00
 130.1000000       2.64250e-19       2.64250e-19       0.00000e+00
 130.1100000       2.64424e-19       2.64424e-19       0.00000e+00
 130.1200000       2.64599e-19       2.64599e-19       0.00000e+00
 130.1300000       2.64773e-19       2.64773e-19       0.00000e+00
 130.1400000       2.64947e-19       2.64947e-19       0.00000e+00
 130.1500000       2.65121e-19       2.65121e-19       0.00000e+00
 130.1600000       2.65295e-19       2.65295e-19       0.00000e+00
 130.1700000       2.65469e-19       2.65469e-19       0.00000e+00
 130.1800000       2.65643e-19       2.65643e-19       0.00000e+00
 130.1900000       2.65817e-19       2.65817e-19       0.00000e+00
 130.2000000       2.65991e-19       2.65991e-19       0.00000e+00
 130.2100000       2.66166e-19       2.66166e-19       0.00000e+00
 130.2200000       2.66340e-19       2.66340e-19       0.00000e+00
 130.2300000       2.66514e-19       2.66514e-19       0.00000e+00
 130.2400000       2.66688e-19       2.66688e-19       0.00000e+00
 130.2500000       2.66862e-19       2.66862e-19       0.00000e+00
 130.2600000       2.67036e-19       2.67036e-19       0.00000e+00
 130.2700000       2.67210e-19       2.67210e-19       0.00000e+00
 130.2800000       2.67384e-19       2.67384e-19       0.00000e+00
 130.2900000       2.67558e-19       2.67558e-19       0.00000e+00
 130.3000000       2.67733e-19       2.67733e-19       0.00000e+00
 130.3100000       2.67907e-19       2.67907e-19       0.00000e+00
 130.3200000       2.68081e-19       2.68081e-19       0.00000e+00
 130.3300000       2.68255e-19       2.68255e-19       0.00000e+00
 130.3400000       2.68429e-19       2.68429e-19       0.00000e+00
 130.3500000       2.68603e-19       2.68603e-19       0.00000e+00
 130.3600000       2.68777e-19       2.68777e-19       0.00000e+00
 130.3700000       2.68951e-19       2.68951e-19       0.00000e+00
 130.3800000       2.69125e-19       2.69125e-19       0.00000e+00
 130.3900000       2.69300e-19       2.69300e-19       0.00000e+00
 130.4000000       2.69474e-19       2.69474e-19       0.00000e+00
 130.4100000       2.69534e-19       2.69534e-19       0.00000e+00
 130.4200000       2.68657e-19       2.68657e-19       0.00000e+00
 130.4300000       2.67781e-19       2.67781e-19       0.00000e+00
 130.4400000       2.66904e-19       2.66904e-19       0.00000e+00
 130.4500000       2.66027e-19       2.66027e-19       0.00000e+00
 130.4600000       2.65150e-19       2.65150e-19       0.00000e+00
 130.4700000       2.64274e-19       2.64274e-19       0.00000e+00
 130.4800000       2.63397e-19       2.63397e-19       0.00000e+00
 130.4900000       2.62520e-19       2.62520e-19       0.00000e+00
 130.5000000       2.61643e-19       2.61643e-19       0.00000e+00
 130.5100000       2.60766e-19       2.60766e-19       0.00000e+00
 130.5200000       2.59890e-19       2.59890e-19       0.00000e+00
 130.5300000       2.59013e-19       2.59013e-19       0.00000e+00
 130.5400000       2.58136e-19       2.58136e-19       0.00000e+00
 130.5500000       2.57259e-19       2.57259e-19       0.00000e+00
 130.5600000       2.56382e-19       2.56382e-19       0.00000e+00
 130.5700000       2.55506e-19       2.55506e-19       0.00000e+00
 130.5800000       2.54629e-19       2.54629e-19       0.00000e+00
 130.5900000       2.53752e-19       2.53752e-19       0.00000e+00
 130.6000000       2.52875e-19       2.52875e-19       0.00000e+00
 130.6100000       2.51999e-19       2.51999e-19       0.00000e+00
 130.6200000       2.51122e-19       2.51122e-19       0.00000e+00
 130.6300000       2.50245e-19       2.50245e-19       0.00000e+00
 130.6400000       2.49368e-19       2.49368e-19       0.00000e+00
 130.6500000       2.48491e-19       2.48491e-19       0.00000e+00
 130.6600000       2.47615e-19       2.47615e-19       0.00000e+00
 130.6700000       2.46738e-19       2.46738e-19       0.00000e+00
 130.6800000       2.45861e-19       2.45861e-19       0.00000e+00
 130.6900000       2.44984e-19       2.44984e-19       0.00000e+00
 130.7000000       2.44108e-19       2.44108e-19       0.00000e+00
 130.7100000       2.43231e-19       2.43231e-19       0.00000e+00
 130.7200000       2.42354e-19       2.42354e-19       0.00000e+00
 130.7300000       2.41477e-19       2.41477e-19       0.00000e+00
 130.7400000       2.40600e-19       2.40600e-19       0.00000e+00
 130.7500000       2.39724e-19       2.39724e-19       0.00000e+00
 130.7600000       2.38847e-19       2.38847e-19       0.00000e+00
 130.7700000       2.37970e-19       2.37970e-19       0.00000e+00
 130.7800000       2.37093e-19       2.37093e-19       0.00000e+00
 130.7900000       2.36216e-19       2.36216e-19       0.00000e+00
 130.8000000       2.36441e-19       2.36441e-19       0.00000e+00
 130.8100000       2.38259e-19       2.38259e-19       0.00000e+00
 130.8200000       2.40077e-19       2.40077e-19       0.00000e+00
 130.8300000       2.41896e-19       2.41896e-19       0.00000e+00
 130.8400000       2.43714e-19       2.43714e-19       0.00000e+00
 130.8500000       2.45532e-19       2.45532e-19       0.00000e+00
 130.8600000       2.47350e-19       2.47350e-19       0.00000e+00
 130.8700000       2.49168e-19       2.49168e-19       0.00000e+00
 130.8800000       2.50987e-19       2.50987e-19       0.00000e+00
 130.8900000       2.52805e-19       2.52805e-19       0.00000e+00
 130.9000000       2.54623e-19       2.54623e-19       0.00000e+00
 130.9100000       2.56441e-19       2.56441e-19       0.00000e+00
 130.9200000       2.58259e-19       2.58259e-19       0.00000e+00
 130.9300000       2.60077e-19       2.60077e-19       0.00000e+00
 130.9400000       2.61896e-19       2.61896e-19       0.00000e+00
 130.9500000       2.63714e-19       2.63714e-19       0.00000e+00
 130.9600000       2.65387e-19       2.65387e-19       0.00000e+00
 130.9700000       2.64373e-19       2.64373e-19       0.00000e+00
 130.9800000       2.63360e-19       2.63360e-19       0.00000e+00
 130.9900000       2.62346e-19       2.62346e-19       0.00000e+00
 131.0000000       2.61332e-19       2.61332e-19       0.00000e+00
 131.0100000       2.60319e-19       2.60319e-19       0.00000e+00
 131.0200000       2.59305e-19       2.59305e-19       0.00000e+00
 131.0300000       2.58291e-19       2.58291e-19       0.00000e+00
 131.0400000       2.57278e-19       2.57278e-19       0.00000e+00
 131.0500000       2.56264e-19       2.56264e-19       0.00000e+00
 131.0600000       2.55250e-19       2.55250e-19       0.00000e+00
 131.0700000       2.54236e-19       2.54236e-19       0.00000e+00
 131.0800000       2.53223e-19       2.53223e-19       0.00000e+00
 131.0900000       2.52209e-19       2.52209e-19       0.00000e+00
 131.1000000       2.51195e-19       2.51195e-19       0.00000e+00
 131.1100000       2.50182e-19       2.50182e-19       0.00000e+00
 131.1200000       2.49168e-19       2.49168e-19       0.00000e+00
 131.1300000       2.48154e-19       2.48154e-19       0.00000e+00
 131.1400000       2.47141e-19       2.47141e-19       0.00000e+00
 131.1500000       2.46127e-19       2.46127e-19       0.00000e+00
 131.1600000       2.45113e-19       2.45113e-19       0.00000e+00
 131.1700000       2.44100e-19       2.44100e-19       0.00000e+00
 131.1800000       2.43086e-19       2.43086e-19       0.00000e+00
 131.1900000       2.42072e-19       2.42072e-19       0.00000e+00
 131.2000000       2.41058e-19       2.41058e-19       0.00000e+00
 131.2100000       2.40045e-19       2.40045e-19       0.00000e+00
 131.2200000       2.39031e-19       2.39031e-19       0.00000e+00
 131.2300000       2.38017e-19       2.38017e-19       0.00000e+00
 131.2400000       2.37004e-19       2.37004e-19       0.00000e+00
 131.2500000       2.35990e-19       2.35990e-19       0.00000e+00
 131.2600000       2.34976e-19       2.34976e-19       0.00000e+00
 131.2700000       2.33963e-19       2.33963e-19       0.00000e+00
 131.2800000       2.32949e-19       2.32949e-19       0.00000e+00
 131.2900000       2.31935e-19       2.31935e-19       0.00000e+00
 131.3000000       2.31431e-19       2.31431e-19       0.00000e+00
 131.3100000       2.31305e-19       2.31305e-19       0.00000e+00
 131.3200000       2.31179e-19       2.31179e-19       0.00000e+00
 131.3300000       2.31053e-19       2.31053e-19       0.00000e+00
 131.3400000       2.30927e-19       2.30927e-19       0.00000e+00
 131.3500000       2.30801e-19       2.30801e-19       0.00000e+00
 131.3600000       2.30675e-19       2.30675e-19       0.00000e+00
 131.3700000       2.30549e-19       2.30549e-19       0.00000e+00
 131.3800000       2.30423e-19       2.30423e-19       0.00000e+00
 131.3900000       2.30297e-19       2.30297e-19       0.00000e+00
 131.4000000       2.30171e-19       2.30171e-19       0.00000e+00
 131.4100000       2.30045e-19       2.30045e-19       0.00000e+00
 131.4200000       2.29919e-19       2.29919e-19       0.00000e+00
 131.4300000       2.29793e-19       2.29793e-19       0.00000e+00
 131.4400000       2.29667e-19       2.29667e-19       0.00000e+00
 131.4500000       2.29541e-19       2.29541e-19       0.00000e+00
 131.4600000       2.29415e-19       2.29415e-19       0.00000e+00
 131.4700000       2.29289e-19       2.29289e-19       0.00000e+00
 131.4800000       2.29163e-19       2.29163e-19       0.00000e+00
 131.4900000       2.29038e-19       2.29038e-19       0.00000e+00
 131.5000000       2.28912e-19       2.28912e-19       0.00000e+00
 131.5100000       2.28786e-19       2.28786e-19       0.00000e+00
 131.5200000       2.28660e-19       2.28660e-19       0.00000e+00
 131.5300000       2.28534e-19       2.28534e-19       0.00000e+00
 131.5400000       2.28408e-19       2.28408e-19       0.00000e+00
 131.5500000       2.28282e-19       2.28282e-19       0.00000e+00
 131.5600000       2.28156e-19       2.28156e-19       0.00000e+00
 131.5700000       2.28030e-19       2.28030e-19       0.00000e+00
 131.5800000       2.27904e-19       2.27904e-19       0.00000e+00
 131.5900000       2.27778e-19       2.27778e-19       0.00000e+00
 131.6000000       2.27652e-19       2.27652e-19       0.00000e+00
 131.6100000       2.27526e-19       2.27526e-19       0.00000e+00
 131.6200000       2.27400e-19       2.27400e-19       0.00000e+00
 131.6300000       2.27140e-19       2.27140e-19       0.00000e+00
 131.6400000       2.26011e-19       2.26011e-19       0.00000e+00
 131.6500000       2.24883e-19       2.24883e-19       0.00000e+00
 131.6600000       2.23754e-19       2.23754e-19       0.00000e+00
 131.6700000       2.22626e-19       2.22626e-19       0.00000e+00
 131.6800000       2.21497e-19       2.21497e-19       0.00000e+00
 131.6900000       2.20369e-19       2.20369e-19       0.00000e+00
 131.7000000       2.19240e-19       2.19240e-19       0.00000e+00
 131.7100000       2.18112e-19       2.18112e-19       0.00000e+00
 131.7200000       2.16983e-19       2.16983e-19       0.00000e+00
 131.7300000       2.15855e-19       2.15855e-19       0.00000e+00
 131.7400000       2.14726e-19       2.14726e-19       0.00000e+00
 131.7500000       2.13598e-19       2.13598e-19       0.00000e+00
 131.7600000       2.12469e-19       2.12469e-19       0.00000e+00
 131.7700000       2.11341e-19       2.11341e-19       0.00000e+00
 131.7800000       2.10212e-19       2.10212e-19       0.00000e+00
 131.7900000       2.09084e-19       2.09084e-19       0.00000e+00
 131.8000000       2.07955e-19       2.07955e-19       0.00000e+00
 131.8100000       2.06827e-19       2.06827e-19       0.00000e+00
 131.8200000       2.05698e-19       2.05698e-19       0.00000e+00
 131.8300000       2.04570e-19       2.04570e-19       0.00000e+00
 131.8400000       2.03441e-19       2.03441e-19       0.00000e+00
 131.8500000       2.02313e-19       2.02313e-19       0.00000e+00
 131.8600000       2.01184e-19       2.01184e-19       0.00000e+00
 131.8700000       2.00056e-19       2.00056e-19       0.00000e+00
 131.8800000       1.98927e-19       1.98927e-19       0.00000e+00
 131.8900000       1.97799e-19       1.97799e-19       0.00000e+00
 131.9000000       1.96670e-19       1.96670e-19       0.00000e+00
 131.9100000       1.95542e-19       1.95542e-19       0.00000e+00
 131.9200000       1.94413e-19       1.94413e-19       0.00000e+00
 131.9300000       1.93285e-19       1.93285e-19       0.00000e+00
 131.9400000       1.92156e-19       1.92156e-19       0.00000e+00
 131.9500000       1.91028e-19       1.91028e-19       0.00000e+00
 131.9600000       1.89899e-19       1.89899e-19       0.00000e+00
 131.9700000       1.88884e-19       1.88884e-19       0.00000e+00
